Id,equityValuation,AverageSimilarStartupValuation,roundInvestment,city,Assets,AverageFounderTeamAgeFunding,DIPP,FilterFounderNumFounder,PAT,Revenue,SumOfCharges,EducationAbsolute,ExperienceAbsolute,Incubator/Accelerator,AI and ML,Adtech,Agritech and Farming,Apps,Biotech,Business Support Services,Clean-Tech,Clothing and Apparel,Commerce and Shopping,Community and Lifestyle,Consumer Electronics,Consumer Products,Consumer Services,Content and Publishing,Data and Analytics,Defence-Tech,Design,Edu-Tech,Energy,Events and Concerts,Fin-Tech,Food and Beverage,Game-Tech,Government,Hardware and Technology,Health-Tech,Information Technology,Internet Services,Manufacturing,Media and Entertainment,Messaging and Communications,Metaverse,Mobile,Music and Audio,Natural Resources,Navigation and Mapping,Others,Payments,Platforms,Privacy and Security,Professional Services,Real Estate,Sales and Marketing,Science and Engineering,Software,Sports,Transportation and Logistics,Travel and Tourism,Video,Web 3.0,current_age,funding_age,predicted_capital,predicted_rating,RatioWomenFounders,FounderDiversity,IndianInvestors,InternationalInvestors,IndianFunds,InternationalFunds,RegularInvestor,RegularFund,Num Deals,Deal Value Growth
2024,25249.9,60.1,10500.0,,More than ₹1000 Million,56.0,No,3.0,Negative Profits,More than ₹500 Million,2911000000.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.97210916346778,12.04109589041096,166.5774081322026,,0.0,0.0,0,0,1,1,No,No,453.0,0.252
2494,377.1,,40.0,1,Unknown,34.0,Yes,1.0,Negative Profits,₹10 - ₹50 Million,0.0,23.2,66.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.70635573906053,3.854794520547945,,0.6235697018533441,0.0,0.0,0,0,1,0,No,No,330.0,0.771
2935,699.6,,200.0,2,Unknown,,No,0.0,Negative Profits,₹100 - ₹500 Million,,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.265259848888476,2.164383561643836,,,0.0,1.0,0,0,1,2,No,No,569.0,0.996
820,1333.8,3354.88,133.8,1,₹500 - ₹1000 Million,,Yes,2.0,Negative Profits,₹100 - ₹500 Million,100000000.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.314574916248858,4.397260273972603,367.357364644488,0.1570450097847358,0.0,1.0,1,0,2,0,Yes,No,453.0,0.252
1383,798.9,2306.59,80.0,1,₹50 - ₹250 Million,38.0,No,3.0,Negative Profits,₹100 - ₹500 Million,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.791287245319793,3.635616438356164,85.62095890410959,,0.0,0.5,0,0,1,0,No,No,453.0,0.252
101,73.23305542,,8.543856466,1,Unknown,32.0,No,3.0,Negative Profits,₹10 - ₹50 Million,0.0,24.1,105.0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.051561217236491,0.1835616438356164,,,0.0,0.5,7,0,0,0,Yes,No,225.0,0.366
3470,18734.9,,735.1,1,Unknown,,Yes,3.0,Unknown,Unknown,5522430203.0,22.5,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.961150260136352,0.3671232876712329,,,0.0,0.5,0,0,0,1,No,Yes,453.0,0.252
1284,1285.0,,890.0,1,More than ₹1000 Million,57.0,Yes,2.0,Negative Profits,Upto ₹10 Million,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.295396834309456,1.117808219178082,163.4237808219178,0.06986301369863014,0.5,0.0,0,0,0,3,No,No,453.0,0.252
3645,317.4,55205.65,32.5,2,Unknown,48.0,Yes,2.0,Upto ₹10 Million,₹100 - ₹500 Million,0.0,18.5,35.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.74471190406402,2.063013698630137,,0.5157534246575343,0.0,1.0,0,0,0,1,No,No,,
3002,88997.5,6124.29,4560.0,1,Unknown,58.0,No,2.0,Negative Profits,More than ₹500 Million,1000000000.0,23.75,311.5,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.50361601330961,8.490410958904109,1469.631146359048,1.010763209393346,0.0,0.0,0,0,0,3,No,No,453.0,0.252
3542,140.0,17160.17,20.0,1,₹50 - ₹250 Million,29.0,Yes,4.0,Negative Profits,₹100 - ₹500 Million,3750000.0,16.375,119.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7.448821493051084,1.019178082191781,26.23035616438356,,0.0,0.3333333333333333,0,0,1,1,No,No,618.0,0.116
1104,304960.0,93293.43,4170.0,1,More than ₹1000 Million,50.0,No,3.0,Negative Profits,More than ₹500 Million,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,6.331013272567161,5.408219178082192,18815.06460013046,6566.423116438355,0.0,0.5,0,0,1,1,No,Yes,453.0,0.252
1611,68634.0,5030.12,15252.0,1,More than ₹1000 Million,23.0,Yes,3.0,Negative Profits,More than ₹500 Million,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333752998861238,1.408219178082192,4726.687671232877,,0.0,0.5,0,1,1,4,Yes,No,453.0,0.252
2899,339.3,,101.3,1,₹50 - ₹250 Million,,No,0.0,Negative Profits,₹10 - ₹50 Million,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.700876287223427,0.7671232876712328,64.86808219178081,,0.0,1.0,0,0,2,1,No,Yes,,
3150,1674.8,69.0,663.5,1,More than ₹1000 Million,49.0,No,2.0,Negative Profits,Unknown,1345867079.0,35.25,164.5,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.84608176681415,7.246575342465754,2.321010496352963,0.3408293374847191,0.0,1.0,0,0,1,1,No,No,430.0,0.034
2103,17500.0,,3500.0,1,Unknown,60.0,No,2.0,Unknown,Unknown,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.246081766250603,4.312328767123287,,,0.0,0.0,0,0,1,2,No,Yes,,
1353,1454.9,772.42,155.2,1,Unknown,42.0,Yes,1.0,Negative Profits,₹100 - ₹500 Million,280000000.0,3.6,112.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.79402697133124,7.904109589041096,,12.1016326060916,0.0,0.0,0,1,1,0,No,No,,
3529,105.6,11779.03,19.0,1,₹500 - ₹1000 Million,26.0,Yes,4.0,Negative Profits,₹10 - ₹50 Million,0.0,6.300000000000001,73.5,,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.520054369756469,1.342465753424658,246.9106457925636,0.8714251381879357,0.0,0.3333333333333333,0,0,0,1,No,Yes,510.0,-0.445
3266,351.6,2988.2,60.0,1,Unknown,35.0,No,2.0,Negative Profits,₹10 - ₹50 Million,33344619.0,6.5,52.5,No,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.50909546550584,6.328767123287672,,,0.5,0.0,0,0,2,0,No,No,,
3875,1016.6,37608.64,13.6,1,Unknown,30.0,No,2.0,Negative Profits,More than ₹500 Million,3800000000.0,21.0,111.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.00772560281589,6.906849315068493,,,0.0,1.0,1,0,0,0,Yes,No,,
983,80.7,,20.7,1,₹50 - ₹250 Million,30.0,Yes,4.0,Negative Profits,Unknown,0.0,23.8125,80.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.931013272498795,2.580821917808219,0.1365662100456621,0.8303513996426443,0.0,0.0,3,1,4,1,Yes,No,577.0,0.163
457,35785.4,223382.66,7098.5,1,More than ₹1000 Million,35.0,Yes,3.0,Negative Profits,Unknown,1215613666.0,20.375,135.625,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.58854751879839,5.347945205479452,98.3063698630137,,0.0,0.0,1,1,3,6,No,Yes,453.0,0.252
3526,286.8,79.55,23.0,1,Upto ₹50 Million,26.0,Yes,2.0,Negative Profits,Upto ₹10 Million,0.0,3.75,52.5,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.544711904001426,2.950684931506849,40.23334246575342,0.6776255707762547,0.0,1.0,0,0,1,0,No,No,453.0,0.252
3255,1676.1,7636.8,530.0,1,Unknown,40.0,No,2.0,More than ₹500 Million,More than ₹500 Million,120124415000.0,22.25,3.5,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.60224615043138,20.75068493150685,,0.5642180192856847,0.0,1.0,0,0,0,2,No,No,330.0,0.771
3885,13912.8,2418.35,536.1,1,Unknown,30.0,No,2.0,Negative Profits,More than ₹500 Million,995120000.0,19.2,31.5,No,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.95841053432807,7.361643835616438,,2.810809464508095,0.5,1.0,0,0,2,1,No,Yes,,
382,1867.0,,639.0,1,More than ₹1000 Million,,Yes,4.0,Negative Profits,₹100 - ₹500 Million,0.0,0.0,0.0,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.004985874923642,5.213698630136986,933.6120156555772,,0.0,0.3333333333333333,0,0,3,1,No,Yes,453.0,0.252
3678,8404.2,4154.6,150.0,1,Unknown,34.0,Yes,4.0,Negative Profits,More than ₹500 Million,2094602065.0,26.325,67.875,No,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10.97758861641023,9.550684931506849,0.3067453944260746,2.327477840451249,0.0,0.5,0,0,1,1,No,Yes,453.0,0.252
1886,21250.4,600.22,1250.1,1,More than ₹1000 Million,36.0,No,3.0,Negative Profits,More than ₹500 Million,995194898.0,4.375,122.5,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.035122862020263,7.46027397260274,1980.526066942362,,0.0,0.0,0,0,0,2,No,No,453.0,0.252
2413,1845.4,9688.57,213.0,1,₹250 - ₹500 Million,52.0,Yes,2.0,Negative Profits,₹100 - ₹500 Million,100000000.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.032383136278,6.684931506849315,27.77232876712329,,0.0,0.0,0,0,1,1,No,Yes,,
1011,3480.0,3756.52,750.9,1,₹50 - ₹250 Million,40.0,Yes,3.0,Negative Profits,₹100 - ₹500 Million,99000000.0,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.936492724568271,2.728767123287671,331.2723287671233,335.6060309912503,0.3333333333333333,0.5,0,0,5,1,No,No,453.0,0.252
1553,2655.8,407.36,664.0,1,More than ₹1000 Million,36.0,No,3.0,Negative Profits,More than ₹500 Million,4300000000.0,22.3,212.625,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.843342039927607,0.473972602739726,1086.107780821917,,0.0,0.5,0,0,0,1,No,Yes,618.0,0.116
3937,10569.1,2770.58,830.0,1,Unknown,45.0,No,3.0,Negative Profits,More than ₹500 Million,0.0,22.85,295.75,No,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.974848890520231,-2.961643835616438,,,0.0,0.0,0,0,1,2,No,No,330.0,0.771
663,396.5,2671.94,72.0,1,₹50 - ₹250 Million,37.0,Yes,2.0,Negative Profits,₹100 - ₹500 Million,0.0,6.5,108.5,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.273479025755582,3.013698630136986,22.98219178082192,6.110987221691278,0.5,0.0,2,0,3,0,Yes,Yes,453.0,0.252
2853,135.1,1012.28,20.0,1,₹250 - ₹500 Million,27.0,Yes,3.0,Negative Profits,₹50 - ₹100 Million,250000000.0,0.0,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3.857040670760655,0.7589041095890411,191.2438356164384,-2.354372785893061,0.0,0.0,0,0,1,0,No,Yes,453.0,0.252
1567,304.4,17421.0,120.0,1,Unknown,40.0,Yes,1.0,Upto ₹10 Million,Upto ₹10 Million,0.0,3.6,133.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.43238313582525,2.723287671232877,,1.314954417709787,0.0,0.0,0,0,1,0,No,No,430.0,0.034
3576,30004.2,797.97,15750.0,1,More than ₹1000 Million,31.0,No,5.0,Negative Profits,More than ₹500 Million,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.018684506767472,0.5041095890410959,3602.022109589039,,0.0,0.3333333333333333,0,0,2,1,No,No,,
1744,90.8,6654.58,10.7,2,Upto ₹50 Million,36.0,Yes,3.0,Negative Profits,₹100 - ₹500 Million,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.876218752354895,2.26027397260274,19.07027397260274,6.07319543983791,0.0,0.0,0,1,1,1,No,No,453.0,0.252
2953,154602.9,171667.76,7252.9,1,Unknown,36.0,No,2.0,Negative Profits,More than ₹500 Million,927685584.0,5.4,94.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.22142423245938,9.043835616438356,,,0.0,1.0,0,0,0,2,No,No,,
3085,355.2,,14.5,1,₹50 - ₹250 Million,40.0,Yes,4.0,Negative Profits,₹100 - ₹500 Million,0.0,0.0,0.0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.925533821573915,1.578082191780822,172.3977260273973,2.630546866573178,0.0,0.0,0,0,1,0,No,No,,
2993,191.6,4377.46,21.6,1,₹50 - ₹250 Million,,Yes,2.0,Negative Profits,₹100 - ₹500 Million,55000000.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.141972177688356,2.043835616438356,74.35041095890409,,1.0,1.0,0,0,0,1,No,No,453.0,0.252
2180,150.0,199.4,30.0,1,Upto ₹50 Million,48.0,Yes,2.0,Negative Profits,Upto ₹10 Million,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.659780396428653,0.810958904109589,6.629945205479451,,0.5,0.0,0,0,1,0,No,No,,
846,2932.2,14273.23,900.6,1,₹50 - ₹250 Million,30.0,Yes,2.0,Negative Profits,₹10 - ₹50 Million,0.0,18.8,101.5,,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.909095464207858,3.36986301369863,125.4929223744292,0.5514321295143213,0.0,0.0,1,0,2,3,No,Yes,453.0,0.252
543,1725.6,33430.78,229.5,1,More than ₹1000 Million,36.0,Yes,2.0,Negative Profits,More than ₹500 Million,100000000.0,0.0,0.0,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.563889984596873,4.96986301369863,679.215616438356,,0.0,1.0,1,0,4,0,Yes,No,453.0,0.252
92,202.5,,48.5,2,₹50 - ₹250 Million,47.0,No,2.0,Upto ₹10 Million,Upto ₹10 Million,0.0,0.0,0.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.906355737779141,0.9726027397260274,40.21729941291585,,0.0,0.0,0,0,1,0,No,No,640.0,-0.107
3640,410.3,,110.3,1,Unknown,57.0,Yes,2.0,Negative Profits,₹100 - ₹500 Million,102182210.0,19.0,390.25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.17758861639009,5.243835616438356,,0.2016859852476291,0.0,0.0,0,0,1,0,No,No,640.0,-0.107
2857,2135.0,82.0,35.0,1,Unknown,44.0,Yes,2.0,Negative Profits,₹50 - ₹100 Million,0.0,15.0,99.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.720054369393042,5.619178082191781,,,0.5,1.0,0,0,1,0,No,No,,
1197,1131.5,669.1,246.7,1,More than ₹1000 Million,38.0,Yes,2.0,Negative Profits,More than ₹500 Million,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.755670806865836,5.53972602739726,132730.2580273973,-0.08598207008964887,0.0,0.0,0,0,2,3,No,No,453.0,0.252
1103,6732.5,3627.39,590.0,2,Unknown,49.0,Yes,5.0,Negative Profits,More than ₹500 Million,800000000.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.61046532736114,8.767123287671232,,198.2943045734842,0.4,0.5,0,0,3,0,No,Yes,453.0,0.252
2637,1215.1,2282.34,100.0,1,Unknown,32.0,No,6.0,Negative Profits,More than ₹500 Million,0.0,18.25,56.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.30635573913711,2.621917808219178,,,0.0,0.25,0,0,0,1,No,No,430.0,0.034
1718,425.0,130.0,114.7,1,Unknown,,No,2.0,Negative Profits,Upto ₹10 Million,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.624163957820301,3.594520547945205,93.09224657534247,,0.0,0.0,0,0,1,1,No,Yes,453.0,0.252
3327,766.8,2274.85,206.8,1,Unknown,43.0,No,3.0,Negative Profits,More than ₹500 Million,780000000.0,30.925,294.375,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0570406710176,0.9534246575342465,,,0.0,0.0,0,0,1,1,No,Yes,266.0,-0.145
1779,9326.2,638.61,1674.7,1,₹500 - ₹1000 Million,30.0,Yes,3.0,Negative Profits,₹10 - ₹50 Million,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.637862587990424,4.035616438356165,768.3510684931508,,0.0,0.0,1,0,4,4,Yes,No,453.0,0.252
2122,19.4,205.1,1.5,1,Upto ₹50 Million,38.0,No,2.0,Negative Profits,Upto ₹10 Million,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.580328341603247,1.232876712328767,0.8524657534246576,0.04251299008030231,0.0,1.0,0,0,1,0,No,No,659.0,0.91
2453,321.7,895.97,36.5,,Upto ₹50 Million,33.0,Yes,1.0,Negative Profits,Upto ₹10 Million,0.0,22.5,56.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.917314643148591,2.068493150684931,10.44892367906067,,0.0,0.0,0,0,0,1,No,No,640.0,-0.107
1730,17626.7,2328.39,2626.7,1,Unknown,47.0,Yes,1.0,Negative Profits,More than ₹500 Million,270000000.0,0.0,0.0,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.498136560566115,8.46027397260274,,-0.6597192099576237,0.0,0.0,0,0,2,1,No,No,453.0,0.252
1049,10982.5,43320.75,2781.2,1,Unknown,40.0,No,3.0,Negative Profits,More than ₹500 Million,0.0,16.925,185.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,9.048821491714486,5.591780821917808,,0.2329908675799087,0.0,0.0,0,0,2,1,No,No,,
2788,564.9,2896.96,41.0,1,Unknown,,Yes,2.0,Upto ₹10 Million,₹50 - ₹100 Million,0.0,38.25,21.0,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9.111835191273434,4.515068493150685,,,0.0,0.0,0,0,1,0,No,Yes,,
3610,103.4,3353.56,25.5,1,Unknown,31.0,Yes,2.0,Negative Profits,Upto ₹10 Million,0.0,17.4,103.25,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9.415944780758021,1.731506849315068,,0.2228672182286722,0.0,0.0,0,0,1,1,No,No,430.0,0.034
899,96.3,3640.45,18.0,1,Upto ₹50 Million,33.0,Yes,3.0,Negative Profits,₹10 - ₹50 Million,0.0,21.475,161.875,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.424163957386257,2.575342465753425,3.012360624402676,13.04394235901085,0.0,0.5,0,0,1,1,No,No,,
2760,42201.7,667.5,3743.7,1,₹500 - ₹1000 Million,44.0,No,3.0,Negative Profits,Unknown,1550000000.0,3.6,21.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.92005436934028,8.657534246575343,2.038940158615717,,0.3333333333333333,1.0,0,0,1,6,No,Yes,569.0,0.996
